0.5,0.0937032699584961
0.6666666666666666,0.0019066333770751953
0.9444444444444444,0.001977205276489258
0.8888888888888888,0.00099945068359375
0.6666666666666666,0.0009944438934326172
0.7777777777777778,0.002938985824584961
0.5555555555555556,0.0009715557098388672
0.7777777777777778,0.0015065670013427734
0.7222222222222222,0.0010001659393310547
0.7777777777777778,0.0019583702087402344
0.6666666666666666,0.0014302730560302734
0.6666666666666666,0.0015118122100830078
0.6111111111111112,0.0018796920776367188
0.7777777777777778,0.000997781753540039
0.6111111111111112,0.001950979232788086
0.7222222222222222,0.0011560916900634766
0.5555555555555556,0.0016069412231445312
0.6666666666666666,0.002006053924560547
0.9444444444444444,0.000997304916381836
0.7222222222222222,0.0020837783813476562
0.6111111111111112,0.0013134479522705078
0.6666666666666666,0.0014231204986572266
0.6111111111111112,0.0019681453704833984
0.5,0.0009980201721191406
0.6666666666666666,0.001992464065551758
0.3888888888888889,0.0010061264038085938
0.8888888888888888,0.0009684562683105469
0.5555555555555556,0.0009925365447998047
0.7222222222222222,0.0009965896606445312
0.5555555555555556,0.0009982585906982422
0.3888888888888889,0.0009992122650146484
0.4444444444444444,0.0010197162628173828
0.8333333333333334,0.00052642822265625
0.5,0.0016379356384277344
0.5,0.002296924591064453
0.6111111111111112,0.001009225845336914
0.7777777777777778,0.0009984970092773438
0.7222222222222222,0.0019791126251220703
0.6111111111111112,0.0009965896606445312
0.7777777777777778,0.0009975433349609375
0.7777777777777778,0.0009644031524658203
0.6666666666666666,0.0009953975677490234
0.7222222222222222,0.0019943714141845703
0.8333333333333334,0.0009949207305908203
0.5,0.0010831356048583984
0.6666666666666666,0.0019466876983642578
0.7222222222222222,0.0020008087158203125
0.8888888888888888,0.001995086669921875
0.5555555555555556,0.001969575881958008
0.6111111111111112,0.0011739730834960938
0.6111111111111112,0.0018374919891357422
0.6666666666666666,0.0010325908660888672
0.7222222222222222,0.0011134147644042969
0.5,0.0011210441589355469
0.6666666666666666,0.0014204978942871094
0.5,0.0009353160858154297
0.6666666666666666,0.0009520053863525391
0.7222222222222222,0.0009996891021728516
0.8888888888888888,0.0009982585906982422
0.6111111111111112,0.0023345947265625
0.7222222222222222,0.0009970664978027344
0.5555555555555556,0.0009987354278564453
0.7222222222222222,0.001992940902709961
0.8888888888888888,0.0009205341339111328
0.5,0.0009965896606445312
0.7222222222222222,0.0010504722595214844
0.4444444444444444,0.0009980201721191406
0.7222222222222222,0.0009720325469970703
0.5555555555555556,0.0019795894622802734
